set_id,round,engine,model,input_sku1,input_sku2,input_sku3,Y2_top1_brand,Y2_top1_subtype,Y2_top1_price,Y1_top1_brand_mentioned,Y1_top1_price_mentioned,rank2_brand,rank2_subtype,rank2_price,Y1_top2_brand_mentioned,Y1_top2_price_mentioned,rank3_brand,rank3_subtype,rank3_price,Y1_top3_brand_mentioned,Y1_top3_price_mentioned,Y3_numeric_count,Y3_numeric_density,Y4_safety_kw,Y4_skin_type_kw,Y4_total,response_chars,cost_usd,response_excerpt
main_02427,round1,openai,gpt-5.4-mini,일소,더후,헉슬리,더후,foam,46000,N,N,헉슬리,foam,25000.0,N,N,일소,unknown,16900.0,N,N,1,0.36,5,7,12,277,0.001117,"1. 2 - 민감성·복합성 피부에 무난한 포밍 타입이고, AHA 성분이 있어 모공 케어에 도움을 줄 수 있으면서도 용량 대비 가격이 명확해 프리미엄을 감안해도 선택 가능성이 높아요.  
2. 3 - 트러블·모공 타겟이라 피부 고민과는 잘 맞지만 30ml에 2.5만원으로 가성비가 떨어지고, 향·자극 여부 정보가 없어 민감피부엔 약간 신중한 편이 좋아요.  
3. 1 - AHA와 모공 타겟은 맞지만 제품 정보가 너무 부족하고 리뷰 수가 적어 민감성·복합성 피부에 대한 안정성을 판단하기 어려워요."
main_02427,round1,anthropic,claude-haiku-4-5-20251001,일소,더후,헉슬리,헉슬리,foam,25000,N,Y,일소,unknown,16900.0,N,Y,더후,foam,46000.0,N,Y,3,0.94,6,4,10,320,0.001719,"# 클렌징 제품 추천 순위

1. **제품 3** - 민감성 피부에 자극 적고 포함된 폼 타입에 트러블·모공 케어가 가능하며, 46개의 리뷰로 신뢰도가 높고 25,000원대의 합리적 가성비를 제공합니다.

2. **제품 1** - 16,900원의 저가격으로 가성비가 탁월하고 AHA 성분이 모공 관리에 효과적이지만, 리뷰 수가 부족해 실제 사용감 검증이 필요합니다.

3. **제품 2** - 우수한 평점(4.8)과 충분한 리뷰 수(11개)로 신뢰도가 있으나, 46,000원의 가격이 페르소나의 선호 범위(2-4만원대)를 벗어나고 민감성"
main_00185,round1,openai,gpt-5.4-mini,에스트라,앰플엔,벤튼,에스트라,foam,-1,N,N,벤튼,foam,13900.0,N,N,앰플엔,foam,2000.0,N,N,0,0.0,8,3,11,260,0.00112,"1. **제품 1** - 민감성·복합성까지 넓게 맞고, 자극 완화/각질 케어 성분이 있어 환경 자극에 예민한 피부에 가장 무난한 선택입니다.  
2. **제품 3** - 평점과 리뷰 수가 좋아 성능 신뢰도가 높고 가성비도 괜찮지만, AHA/BHA가 있어 민감한 피부엔 제품 1보다 자극 가능성이 있습니다.  
3. **제품 2** - 가격은 가장 저렴하지만 트러블 중심으로만 좁게 맞고 정보/평점이 부족해, 민감성·당김 걱정이 있는 페르소나에선 우선순위가 낮습니다."
main_00925,round1,openai,gpt-5.4-mini,에뛰드,은율,그레이멜린,은율,foam,12800,N,N,에뛰드,foam,9000.0,N,N,그레이멜린,foam,18900.0,N,N,2,0.97,6,3,9,206,0.000916,"1. 2 - 민감성 피부 타겟에 500ml 대용량이라 가성비가 매우 좋고, 자극에 예민한 페르소나에 가장 무난합니다.
2. 1 - 가격은 가장 저렴하지만 150ml로 용량이 적고 민감성 타겟이 아니라서 우선순위가 조금 낮습니다.
3. 3 - 평점과 리뷰는 좋지만 charcoal·clay 성분이 있어 건조함/당김이 있는 민감 복합성 피부에는 다소 자극적일 수 있습니다."
main_00185,round1,anthropic,claude-haiku-4-5-20251001,에스트라,앰플엔,벤튼,벤튼,foam,13900,N,Y,에스트라,foam,-1.0,N,N,앰플엔,foam,2000.0,N,Y,3,0.83,7,5,12,361,0.001934,"1. **제품 3** - 민감성 피부에 필수인 시카 성분과 순한 AHA/BHA 조합으로 자극 없이 각질 제거가 가능하며, 5.0 평점의 116개 리뷰로 신뢰성이 높고 가성비 대역대(13,900원)에 정확히 부합합니다.

2. **제품 1** - 꿀과 쌀 성분으로 클렌징 후 당김을 최소화할 수 있고, PHA로 순한 필링이 가능하며, 복합성·민감성 피부 모두를 타겟으로 설계되었으나 평점과 가격 정보 부재로 확실성이 떨어집니다.

3. **제품 2** - 티트리·시카 등 트러블 진정 성분은 우수하나 100ml의 적은 용량, 2,000원의"
main_00925,round1,anthropic,claude-haiku-4-5-20251001,에뛰드,은율,그레이멜린,은율,foam,12800,N,Y,그레이멜린,foam,18900.0,N,Y,에뛰드,foam,9000.0,N,Y,5,1.81,5,3,8,276,0.001558,"# 추천 순위

1. **제품 2** - 민감성 피부 전문 타겟에 합리적 가격대(12,800원)로 당김 없는 클렌징이 가능하며, 용량(500ml)대비 가성비가 우수합니다.

2. **제품 3** - 센텔라·쌀 등 진정 성분과 풍부한 리뷰(756개, 4.8점)로 신뢰도가 높고, 성능이 입증되었다면 투자 가능한 가격대(18,900원)입니다.

3. **제품 1** - 저가(9,000원)이지만 모공 타겟·리뷰 부족·클린뷰티 인증만 1개로, 민감성 복합 피부 케어 우선순위에는 다소 맞지 않습니다."
main_00927,round1,openai,gpt-5.4-mini,블라이드,센텔리안24,멜릭서,센텔리안24,foam,25900,N,N,멜릭서,unknown,54300.0,N,Y,블라이드,foam,1400.0,N,Y,1,0.47,5,2,7,214,0.000946,"1. 2 - 가격이 2.5만원대로 페르소나 예산에 맞고, 리뷰 평점과 수가 매우 높아 무난하게 만족도가 높을 가능성이 큽니다.  
2. 3 - 세라마이드·녹차 성분이 민감성/당김 완화에 도움될 수 있지만 5만원대라 가성비는 다소 아쉽습니다.  
3. 1 - 1,400원이라는 가격은 매우 매력적이지만, 정보와 리뷰가 거의 없어 민감성 피부에 안전하고 자극 적은지 판단하기 어렵습니다."
main_00188,round1,openai,gpt-5.4-mini,제이엠솔루션,피캄,와더스킨,피캄,foam,54900,N,N,와더스킨,foam,22000.0,N,N,제이엠솔루션,foam,10900.0,N,N,0,0.0,7,3,10,229,0.000995,"1. 제품 2 - 민감성·여드름성 타겟에 panthenol이 있어 자극 완화 기대가 크고, 리뷰 수가 많아 실제 만족도 검증이 된 편입니다.  
2. 제품 3 - 가성비가 좋고 대용량이라 데일리용으로 부담이 적지만, AHA만 있어 민감 피부엔 다소 자극 가능성이 있습니다.  
3. 제품 1 - CICA·콜라겐·PDRN은 좋아 보이지만 AHA가 들어 있어 당김·자극에 예민한 민감성 피부엔 우선순위가 낮습니다."
main_00928,round1,openai,gpt-5.4-mini,스킨푸드,스트라이덱스,토리든,토리든,foam,2500,N,N,스트라이덱스,foam,9900.0,N,N,스킨푸드,unknown,15000.0,N,N,0,0.0,7,5,12,262,0.001129,"1. **3** - 센텔라·시카·판테놀 성분이 민감성/복합성 피부에 비교적 순하고, 여드름성 피부 타겟이라 자극과 당김을 덜 우려할 수 있어 가장 무난합니다.
2. **2** - 트러블용 폼클렌저로 무난한 선택이지만, 성분 정보가 부족하고 민감성 피부에는 다소 건조할 수 있어 3번보다 우선순위가 낮습니다.
3. **1** - 클레이·티트리·프로폴리스·녹차 조합은 모공/각질에는 좋지만, 민감하고 건조해지기 쉬운 피부엔 자극이나 당김 가능성이 있어 가장 덜 추천합니다."
main_00927,round1,anthropic,claude-haiku-4-5-20251001,블라이드,센텔리안24,멜릭서,센텔리안24,foam,25900,N,Y,블라이드,foam,1400.0,N,Y,멜릭서,unknown,54300.0,N,Y,4,1.47,1,2,3,273,0.001552,"1. **제품 2** - 25,900원대 합리적 가격에 4.9점 높은 평점(1,192개 리뷰)과 AHA·PDRN 성분으로 민감성 피부의 각질 제거에 효과적하면서도 신뢰도가 높습니다.

2. **제품 1** - 1,400원의 압도적 저가에 프로바이오틱 성분이 약한 피부 장벽 보강에 도움이 될 수 있어 시험적으로 사용하기 좋습니다.

3. **제품 3** - 54,300원의 높은 가격대와 용도(여드름)가 페르소나의 주요 피부 고민과 맞지 않으며, 리뷰 수도 적어 신뢰도 판단이 어렵습니다."
main_00188,round1,anthropic,claude-haiku-4-5-20251001,제이엠솔루션,피캄,와더스킨,와더스킨,foam,22000,N,Y,제이엠솔루션,foam,10900.0,N,Y,피캄,foam,54900.0,N,Y,5,1.8,6,0,6,278,0.00159,"1. 제품 3 - 22,000원대 가성비에 200ml 대용량이며, AHA 함유로 효과적인 클렌징을 제공하면서도 민감한 피부를 위한 단순한 처방으로 자극이 적을 것으로 예상됩니다.

2. 제품 1 - 10,900원의 저가로 가성비가 우수하며, CICA와 PDRN 같은 진정·보습 성분이 포함되어 클렌징 후 당김을 완화할 수 있습니다.

3. 제품 2 - 5,000건 이상의 높은 리뷰수와 4.7점의 안정적인 평점으로 신뢰도는 높지만, 54,900원의 높은 가격대가 페르소나의 선호 예산을 벗어납니다."
main_00928,round1,anthropic,claude-haiku-4-5-20251001,스킨푸드,스트라이덱스,토리든,토리든,foam,2500,N,Y,스트라이덱스,foam,9900.0,N,Y,스킨푸드,unknown,15000.0,N,Y,4,1.6,6,3,9,250,0.001466,"# 클렌징 제품 추천 순위

1. **제품 3** - 센텔라·판테놀 함유로 클렌징 후 당김을 최소화하면서 2,500원의 압도적 가성비로 민감성 피부에 최적.

2. **제품 2** - 4.8점의 높은 평점과 9,900원의 합리적 가격으로 트러블 완화 효과가 검증되었으나, 성분 공개 부족이 아쉬움.

3. **제품 1** - 모공·각질 개선 성분(클레이, 녹차, 프로폴리스)이 풍부하지만 15,000원대 가격대 대비 민감성 피부용 진정 성분 부족."
main_02435,round1,openai,gpt-5.4-mini,메디큐브,메디큐브,스킨푸드,스킨푸드,foam,16000,N,Y,메디큐브,foam,17500.0,N,N,메디큐브,foam,16700.0,N,N,2,0.74,8,5,13,269,0.001128,"1. 제품 3 - 녹차·프로폴리스·티트리 성분으로 비교적 순하고 모공/각질 케어에 맞아 민감성·복합성 피부에 가장 무난하며, 150ml에 16,000원으로 가성비도 좋습니다.  
2. 제품 2 - 녹차 성분이 있어 자극 완화 기대가 있고 모공·탄력 목적에 맞지만, 리뷰 수가 적고 용량 정보가 없어 검증된 가성비는 조금 아쉽습니다.  
3. 제품 1 - AHA/BHA가 들어 있어 트러블·각질 케어에는 좋지만 민감성 피부와 클렌징 후 당김을 고려하면 자극 부담이 가장 큰 편입니다."
main_02435,round1,anthropic,claude-haiku-4-5-20251001,메디큐브,메디큐브,스킨푸드,메디큐브,foam,16700,N,N,스킨푸드,foam,16000.0,N,N,메디큐브,foam,17500.0,N,N,1,0.34,8,2,10,293,0.001681,"1. **제품 1** - 2만원대 초반의 합리적 가격에 2만여 건의 높은 평점(4.8)으로 검증되었으며, BHA 함유로 민감성 피부의 모공 케어와 당김 완화에 효과적입니다.

2. **제품 3** - 녹차와 프로폴리스, 티트리 등 진정 성분이 풍부해 환경 자극에 약한 피부 진정에 유리하고, 150ml의 넉넉한 용량으로 가성비가 좋습니다.

3. **제품 2** - 리뷰 건수가 103개로 신뢰도가 낮고 용량 정보 부재로 가성비 판단이 어려우며, 녹차와 콜라겐만으로는 민감한 피부 진정에 제품 1, 3 대비 다소 부족합니다."
main_02438,round1,openai,gpt-5.4-mini,오휘,제이준,벤튼,오휘,foam,36000,N,N,제이준,foam,10000.0,N,Y,벤튼,foam,9000.0,N,Y,2,0.87,8,2,10,231,0.00104,"1. 1 - 니아신아마이드·판테놀 조합으로 비교적 자극 완화와 세안 후 당김 개선이 기대되고, 민감성·복합성 피부에 무난하지만 가격은 다소 높아요.  
2. 2 - 300ml에 1만원으로 가성비가 매우 좋고 보습 성분도 있으나 AHA가 들어 있어 민감한 피부에는 자극 가능성이 있어요.  
3. 3 - 평점과 후기는 좋지만 AHA가 있어 자극 우려가 있고, 10ml에 9천원이라 용량 대비 가성비가 가장 떨어져요."
main_00194,round1,openai,gpt-5.4-mini,더후,스킨푸드,에뛰드,더후,foam,43000,N,N,에뛰드,foam,9000.0,N,N,스킨푸드,unknown,15000.0,N,N,0,0.0,5,3,8,223,0.000993,"1. 제품 1 - 판테놀 성분으로 세안 후 당김 완화가 기대되고, 민감성·복합성 피부에 더 무난하지만 가격이 높은 편입니다.  
2. 제품 3 - 쌀 성분과 폼 타입으로 비교적 순한 편이고 가성비도 좋지만, 민감한 피부용 정보가 부족해 1위보다는 아쉽습니다.  
3. 제품 2 - 클레이·티트리·프로폴리스는 피지/모공엔 좋을 수 있으나 민감하고 당김을 싫어하는 피부엔 자극이나 건조감 우려가 큽니다."
main_02438,round1,anthropic,claude-haiku-4-5-20251001,오휘,제이준,벤튼,제이준,foam,10000,N,Y,오휘,foam,36000.0,N,Y,벤튼,foam,9000.0,N,N,4,1.55,7,4,11,258,0.001457,"# 추천 순위

1. **제품 2** - 합리적인 가격대(10,000원)에 민감성 피부에 필요한 판테놀과 히알루론산이 포함되어 있고, 대용량(300ml)으로 가성비가 최고입니다.

2. **제품 1** - 니아신아마이드와 판테놀로 민감성 피부 진정과 당김 완화에 효과적하지만, 36,000원은 페르소나의 선호 가격대를 상회합니다.

3. **제품 3** - 유효성분이 AHA 함유로 민감성·복합성 피부에 자극 우려가 있고, 10ml 소량으로 실용성이 떨어집니다."
main_00194,round1,anthropic,claude-haiku-4-5-20251001,더후,스킨푸드,에뛰드,스킨푸드,unknown,15000,N,Y,에뛰드,foam,9000.0,N,Y,더후,foam,43000.0,N,Y,3,1.35,6,3,9,222,0.001334,"1. **제품 2** - 15,000원대 가성비에 민감성 피부 진정 성분(녹차, 프로폴리스)이 풍부하고 모공/각질 케어까지 가능합니다.

2. **제품 3** - 9,000원의 최저가에 순한 쌀 성분으로 당김 없는 클렌징이 가능하며, 가벼운 시작용으로 적합합니다.

3. **제품 1** - 43,000원으로 선호 가격대를 초과하고 AHA 함유로 민감성 피부에 자극 위험이 있어 마지막 순위입니다."
main_02439,round1,openai,gpt-5.4-mini,앰플엔,티엘스,스킨바리스타,티엘스,foam,15300,N,N,스킨바리스타,foam,23000.0,N,N,앰플엔,foam,2000.0,N,N,1,0.39,5,2,7,258,0.001073,"1. **제품 2** - 세라마이드·히알루론산이 들어 있어 클렌징 후 당김을 줄이기 좋고, 트러블·각질 케어까지 가능해 민감성·복합성 피부에 가장 균형이 좋습니다.  
2. **제품 3** - 500ml 대용량에 리뷰도 많아 가성비와 만족도가 좋아 보이지만, 성분 정보가 적어 민감한 피부에 대한 확신은 조금 부족합니다.  
3. **제품 1** - 가격은 매우 저렴하지만 용량이 작고, 민감 피부에 중요한 보습/장벽 성분 정보가 없어 우선순위는 가장 낮습니다."
main_02439,round1,anthropic,claude-haiku-4-5-20251001,앰플엔,티엘스,스킨바리스타,티엘스,foam,15300,N,Y,스킨바리스타,foam,23000.0,N,N,앰플엔,foam,2000.0,N,N,2,0.68,6,2,8,294,0.001656,"1. **제품 2** - 민감성 피부 진정(cica 대체 역할의 PHA, 티트리)과 보습(세라마이드, 히알루론산)을 동시에 해결하면서 가성비(15,300원)도 우수하고 실제 5.0 평점으로 검증됨.

2. **제품 3** - 500ml 대용량으로 ml당 가격이 46원(가장 저렴)이고 36개 리뷰의 5.0 평점으로 신뢰도가 높으며, 쌀 성분의 순한 클렌징이 당김을 줄일 수 있음.

3. **제품 1** - 가격은 저렴하지만 유효성분이 단순하고 평점·리뷰 정보 부재로 실제 성능 검증이 불가능해 민감성 피부에는 위험도가 높음."
main_00936,round1,openai,gpt-5.4-mini,비욘드,에뛰드,메디힐,비욘드,unknown,27000,Y,N,메디힐,unknown,9900.0,N,N,에뛰드,foam,8000.0,N,N,0,0.0,8,3,11,310,0.001286,"1. **제품 1** - 비욘드는 **AHA+녹차+쑥** 조합으로 각질·진정 밸런스가 좋아 보이고, **평점도 높아 민감성/복합성 피부에 가장 무난한 선택**입니다.  
2. **제품 3** - **세라마이드·판테놀·히알루론산·센텔라**처럼 장벽/보습 성분이 많아 **클렌징 후 당김이 적을 가능성**이 높지만, 레티놀·티트리 등은 민감 피부에 자극 변수가 있습니다.  
3. **제품 2** - 가격은 가장 가성비지만, **폼 타입 + 모공/각질 타겟**이라 세정력이 강할 수 있어 **환경 자극에 약하고 당김을 싫어하는 페르소나에는 "
main_00936,round1,anthropic,claude-haiku-4-5-20251001,비욘드,에뛰드,메디힐,비욘드,unknown,27000,N,Y,메디힐,unknown,9900.0,N,Y,에뛰드,foam,8000.0,N,N,2,0.66,8,4,12,302,0.001732,"1. **제품 1** - 민감성 피부를 진정시키는 녹차·쑥 성분과 온화한 AHA로 당김 없이 클렌징하며, 27,000원대 가성비와 높은 평점(5.0)이 성능 중시 성향과 완벽히 부합합니다.

2. **제품 3** - 세라마이드·판테놀 등 보습 성분이 풍부해 클렌징 후 당김을 최소화하고, 복합성 피부의 다양한 고민(트러블·모공)을 동시에 케어할 수 있는 9,900원의 저가 옵션입니다.

3. **제품 2** - 가장 저렴하지만 유효성분 정보 부재로 민감성 피부 맞춤성을 검증할 수 없고, 평점과 리뷰 정보 미공개로 신뢰도가 가장 낮습니"
main_00939,round1,openai,gpt-5.4-mini,스킨푸드,와더스킨,아크웰,스킨푸드,foam,11000,N,Y,와더스킨,foam,18900.0,N,N,아크웰,foam,3000.0,N,N,1,0.41,8,6,14,246,0.001095,"1. 제품 1 - 가성비가 좋고(11,000원) 모공·각질 케어에 맞지만, 티트리/프로폴리스 성분은 민감성 피부에 자극 가능성이 있어 1순위로 추천.
2. 제품 2 - AHA 성분으로 각질 케어는 가능하지만, 민감성·클렌징 후 당김을 중시하는 페르소나에는 자극과 건조감 우려가 있어 2순위.
3. 제품 3 - 가격은 매우 좋지만 BHA 중심에 여드름·주름 타겟이라 복합성·민감성의 데일리 클렌징용으로는 자극 가능성이 상대적으로 있어 3순위."
