engine_a,engine_b,set_id,input_sku1,input_sku2,input_sku3,duplicate_input_brand_trial,anthropic_top1,anthropic_rank2,anthropic_rank3,openai_top1,openai_rank2,openai_rank3,top1_match,full_rank_match,complete_pair,agreement_signature
anthropic,openai,main_01186,믹순,조선미녀,스킨푸드,False,믹순,스킨푸드,조선미녀,조선미녀,믹순,스킨푸드,False,False,True,믹순 > 스킨푸드 > 조선미녀 || 조선미녀 > 믹순 > 스킨푸드
anthropic,openai,main_01217,은율,유이크,일리윤,False,유이크,은율,일리윤,은율,일리윤,유이크,False,False,True,유이크 > 은율 > 일리윤 || 은율 > 일리윤 > 유이크
anthropic,openai,main_01235,편강율,이아소,리쥬란,False,편강율,리쥬란,이아소,리쥬란,편강율,이아소,False,False,True,편강율 > 리쥬란 > 이아소 || 리쥬란 > 편강율 > 이아소
anthropic,openai,main_01236,비알머드,비욘드,메디힐,False,메디힐,비알머드,비욘드,비욘드,메디힐,비알머드,False,False,True,메디힐 > 비알머드 > 비욘드 || 비욘드 > 메디힐 > 비알머드
anthropic,openai,main_01244,스킨1004,비욘드,숨37,False,비욘드,스킨1004,숨37,스킨1004,비욘드,숨37,False,False,True,비욘드 > 스킨1004 > 숨37 || 스킨1004 > 비욘드 > 숨37
anthropic,openai,main_01252,식물나라,스킨푸드,일소,False,스킨푸드,일소,식물나라,식물나라,스킨푸드,일소,False,False,True,스킨푸드 > 일소 > 식물나라 || 식물나라 > 스킨푸드 > 일소
anthropic,openai,main_01275,비알머드,에뛰드,그레이멜린,False,그레이멜린,비알머드,에뛰드,에뛰드,그레이멜린,비알머드,False,False,True,그레이멜린 > 비알머드 > 에뛰드 || 에뛰드 > 그레이멜린 > 비알머드
anthropic,openai,main_01284,엘리메르,스킨푸드,스킨1004,False,스킨1004,스킨푸드,엘리메르,엘리메르,스킨푸드,스킨1004,False,False,True,스킨1004 > 스킨푸드 > 엘리메르 || 엘리메르 > 스킨푸드 > 스킨1004
anthropic,openai,main_01310,스킨푸드,리얼베리어,주미소,False,스킨푸드,리얼베리어,주미소,리얼베리어,스킨푸드,주미소,False,False,True,스킨푸드 > 리얼베리어 > 주미소 || 리얼베리어 > 스킨푸드 > 주미소
anthropic,openai,main_01316,듀이트리,그레이멜린,에뛰드,False,그레이멜린,듀이트리,에뛰드,듀이트리,그레이멜린,에뛰드,False,False,True,그레이멜린 > 듀이트리 > 에뛰드 || 듀이트리 > 그레이멜린 > 에뛰드
anthropic,openai,main_01329,잇츠스킨,토리든,파파레서피,False,토리든,파파레서피,잇츠스킨,파파레서피,토리든,잇츠스킨,False,False,True,토리든 > 파파레서피 > 잇츠스킨 || 파파레서피 > 토리든 > 잇츠스킨
anthropic,openai,main_01343,스킨푸드,믹순,스킨푸드,True,믹순,스킨푸드,스킨푸드,스킨푸드,스킨푸드,믹순,False,False,True,믹순 > 스킨푸드 > 스킨푸드 || 스킨푸드 > 스킨푸드 > 믹순
anthropic,openai,main_01366,나인위시스,라로슈포제,원씽,False,나인위시스,원씽,라로슈포제,라로슈포제,나인위시스,원씽,False,False,True,나인위시스 > 원씽 > 라로슈포제 || 라로슈포제 > 나인위시스 > 원씽
anthropic,openai,main_01382,베네투스,라운드랩,일리윤,False,라운드랩,베네투스,일리윤,일리윤,베네투스,라운드랩,False,False,True,라운드랩 > 베네투스 > 일리윤 || 일리윤 > 베네투스 > 라운드랩
anthropic,openai,main_01384,그레이멜린,아로마티카,아누아,False,아누아,아로마티카,그레이멜린,그레이멜린,아누아,아로마티카,False,False,True,아누아 > 아로마티카 > 그레이멜린 || 그레이멜린 > 아누아 > 아로마티카
anthropic,openai,main_01393,비플레인,더후,나인위시스,False,나인위시스,비플레인,더후,비플레인,나인위시스,더후,False,False,True,나인위시스 > 비플레인 > 더후 || 비플레인 > 나인위시스 > 더후
anthropic,openai,main_01404,라로슈포제,아누아,바닐라코,False,바닐라코,라로슈포제,아누아,아누아,바닐라코,라로슈포제,False,False,True,바닐라코 > 라로슈포제 > 아누아 || 아누아 > 바닐라코 > 라로슈포제
anthropic,openai,main_01409,토리든,스킨푸드,일리윤,False,일리윤,토리든,스킨푸드,토리든,일리윤,스킨푸드,False,False,True,일리윤 > 토리든 > 스킨푸드 || 토리든 > 일리윤 > 스킨푸드
anthropic,openai,main_01420,에뛰드,에뛰드,더후,True,에뛰드,에뛰드,더후,더후,에뛰드,에뛰드,False,False,True,에뛰드 > 에뛰드 > 더후 || 더후 > 에뛰드 > 에뛰드
anthropic,openai,main_01433,믹순,피캄,은율,False,믹순,피캄,은율,피캄,믹순,은율,False,False,True,믹순 > 피캄 > 은율 || 피캄 > 믹순 > 은율
anthropic,openai,main_01448,와더스킨,션리,숨37,False,션리,와더스킨,숨37,와더스킨,션리,숨37,False,False,True,션리 > 와더스킨 > 숨37 || 와더스킨 > 션리 > 숨37
anthropic,openai,main_01470,시드물,이즈앤트리,리얼베리어,False,시드물,리얼베리어,이즈앤트리,리얼베리어,시드물,이즈앤트리,False,False,True,시드물 > 리얼베리어 > 이즈앤트리 || 리얼베리어 > 시드물 > 이즈앤트리
anthropic,openai,main_01473,그레이멜린,블랑네이처,나인위시스,False,나인위시스,블랑네이처,그레이멜린,그레이멜린,나인위시스,블랑네이처,False,False,True,나인위시스 > 블랑네이처 > 그레이멜린 || 그레이멜린 > 나인위시스 > 블랑네이처
anthropic,openai,main_01476,엘리메르,코스알엑스,앰플엔,False,코스알엑스,앰플엔,엘리메르,엘리메르,코스알엑스,앰플엔,False,False,True,코스알엑스 > 앰플엔 > 엘리메르 || 엘리메르 > 코스알엑스 > 앰플엔
anthropic,openai,main_01478,더마겐,비플레인,션리,False,션리,더마겐,비플레인,비플레인,더마겐,션리,False,False,True,션리 > 더마겐 > 비플레인 || 비플레인 > 더마겐 > 션리
anthropic,openai,main_01483,메디큐브,스킨푸드,에스트라,False,스킨푸드,메디큐브,에스트라,에스트라,스킨푸드,메디큐브,False,False,True,스킨푸드 > 메디큐브 > 에스트라 || 에스트라 > 스킨푸드 > 메디큐브
anthropic,openai,main_01497,일리윤,김소형풀,토리든,False,일리윤,토리든,김소형풀,토리든,일리윤,김소형풀,False,False,True,일리윤 > 토리든 > 김소형풀 || 토리든 > 일리윤 > 김소형풀
anthropic,openai,main_01510,코스알엑스,스킨푸드,믹순,False,스킨푸드,코스알엑스,믹순,코스알엑스,스킨푸드,믹순,False,False,True,스킨푸드 > 코스알엑스 > 믹순 || 코스알엑스 > 스킨푸드 > 믹순
anthropic,openai,main_01523,아누아,메디힐,메디큐브,False,아누아,메디힐,메디큐브,메디힐,아누아,메디큐브,False,False,True,아누아 > 메디힐 > 메디큐브 || 메디힐 > 아누아 > 메디큐브
anthropic,openai,main_01527,스킨바리스타,블랑네이처,라곰,False,라곰,스킨바리스타,블랑네이처,스킨바리스타,라곰,블랑네이처,False,False,True,라곰 > 스킨바리스타 > 블랑네이처 || 스킨바리스타 > 라곰 > 블랑네이처
anthropic,openai,main_01532,수이스킨,라곰,벤튼,False,라곰,수이스킨,벤튼,수이스킨,라곰,벤튼,False,False,True,라곰 > 수이스킨 > 벤튼 || 수이스킨 > 라곰 > 벤튼
anthropic,openai,main_01534,코스알엑스,에이프릴스킨,스킨바리스타,False,에이프릴스킨,코스알엑스,스킨바리스타,코스알엑스,스킨바리스타,에이프릴스킨,False,False,True,에이프릴스킨 > 코스알엑스 > 스킨바리스타 || 코스알엑스 > 스킨바리스타 > 에이프릴스킨
anthropic,openai,main_01540,아크웰,베네투스,에이프릴스킨,False,에이프릴스킨,베네투스,아크웰,베네투스,에이프릴스킨,아크웰,False,False,True,에이프릴스킨 > 베네투스 > 아크웰 || 베네투스 > 에이프릴스킨 > 아크웰
anthropic,openai,main_01551,성분에디터,메디팜,제이준,False,제이준,성분에디터,메디팜,메디팜,제이준,성분에디터,False,False,True,제이준 > 성분에디터 > 메디팜 || 메디팜 > 제이준 > 성분에디터
anthropic,openai,main_01557,바이오던스,잇츠스킨,스킨푸드,False,바이오던스,스킨푸드,잇츠스킨,스킨푸드,바이오던스,잇츠스킨,False,False,True,바이오던스 > 스킨푸드 > 잇츠스킨 || 스킨푸드 > 바이오던스 > 잇츠스킨
anthropic,openai,main_01562,네이처리퍼블릭,닥터벨머,셀리맥스,False,셀리맥스,네이처리퍼블릭,닥터벨머,닥터벨머,셀리맥스,네이처리퍼블릭,False,False,True,셀리맥스 > 네이처리퍼블릭 > 닥터벨머 || 닥터벨머 > 셀리맥스 > 네이처리퍼블릭
anthropic,openai,main_01563,네이처리퍼블릭,더후,은율,False,은율,네이처리퍼블릭,더후,네이처리퍼블릭,은율,더후,False,False,True,은율 > 네이처리퍼블릭 > 더후 || 네이처리퍼블릭 > 은율 > 더후
anthropic,openai,main_01569,스트라이덱스,편강율,달바,False,편강율,달바,스트라이덱스,달바,편강율,스트라이덱스,False,False,True,편강율 > 달바 > 스트라이덱스 || 달바 > 편강율 > 스트라이덱스
anthropic,openai,main_01580,일소,빌리프,일루미엘,False,일루미엘,빌리프,일소,빌리프,일루미엘,일소,False,False,True,일루미엘 > 빌리프 > 일소 || 빌리프 > 일루미엘 > 일소
anthropic,openai,main_01583,블랑네이처,스킨푸드,라운드랩,False,블랑네이처,라운드랩,,라운드랩,블랑네이처,스킨푸드,False,False,False,블랑네이처 > 라운드랩 > nan || 라운드랩 > 블랑네이처 > 스킨푸드
anthropic,openai,main_01584,유이크,닥터벨머,퐁당,False,유이크,닥터벨머,퐁당,닥터벨머,유이크,퐁당,False,False,True,유이크 > 닥터벨머 > 퐁당 || 닥터벨머 > 유이크 > 퐁당
anthropic,openai,main_01587,웰라쥬,일소,그레이멜린,False,그레이멜린,웰라쥬,일소,웰라쥬,그레이멜린,일소,False,False,True,그레이멜린 > 웰라쥬 > 일소 || 웰라쥬 > 그레이멜린 > 일소
anthropic,openai,main_01591,메디힐,비욘드,바노바기,False,메디힐,비욘드,바노바기,비욘드,바노바기,메디힐,False,False,True,메디힐 > 비욘드 > 바노바기 || 비욘드 > 바노바기 > 메디힐
anthropic,openai,main_01596,아누아,토리든,스킨푸드,False,아누아,스킨푸드,토리든,토리든,아누아,스킨푸드,False,False,True,아누아 > 스킨푸드 > 토리든 || 토리든 > 아누아 > 스킨푸드
anthropic,openai,main_01599,은율,에이프릴스킨,라곰,False,라곰,에이프릴스킨,은율,은율,라곰,에이프릴스킨,False,False,True,라곰 > 에이프릴스킨 > 은율 || 은율 > 라곰 > 에이프릴스킨
anthropic,openai,main_01608,아누아,믹순,땡큐파머,False,아누아,믹순,땡큐파머,땡큐파머,아누아,믹순,False,False,True,아누아 > 믹순 > 땡큐파머 || 땡큐파머 > 아누아 > 믹순
anthropic,openai,main_01611,바닐라코,피캄,믹순,False,믹순,바닐라코,피캄,피캄,바닐라코,믹순,False,False,True,믹순 > 바닐라코 > 피캄 || 피캄 > 바닐라코 > 믹순
anthropic,openai,main_01614,토리든,바닐라코,이즈앤트리,False,토리든,바닐라코,이즈앤트리,바닐라코,토리든,이즈앤트리,False,False,True,토리든 > 바닐라코 > 이즈앤트리 || 바닐라코 > 토리든 > 이즈앤트리
anthropic,openai,main_01628,비플레인,메디힐,설화수,False,메디힐,비플레인,설화수,비플레인,설화수,메디힐,False,False,True,메디힐 > 비플레인 > 설화수 || 비플레인 > 설화수 > 메디힐
anthropic,openai,main_01644,설화수,테라비코스,토리든,False,테라비코스,토리든,설화수,토리든,테라비코스,설화수,False,False,True,테라비코스 > 토리든 > 설화수 || 토리든 > 테라비코스 > 설화수
anthropic,openai,main_01653,아임프롬,코스알엑스,구달,False,코스알엑스,아임프롬,구달,아임프롬,구달,코스알엑스,False,False,True,코스알엑스 > 아임프롬 > 구달 || 아임프롬 > 구달 > 코스알엑스
anthropic,openai,main_01658,숨37,달바,헉슬리,False,달바,헉슬리,숨37,숨37,헉슬리,달바,False,False,True,달바 > 헉슬리 > 숨37 || 숨37 > 헉슬리 > 달바
anthropic,openai,main_01661,닥터지,베네투스,에스트라,False,베네투스,에스트라,닥터지,에스트라,베네투스,닥터지,False,False,True,베네투스 > 에스트라 > 닥터지 || 에스트라 > 베네투스 > 닥터지
anthropic,openai,main_01666,비플레인,파파레서피,메디큐브,False,파파레서피,메디큐브,비플레인,비플레인,메디큐브,파파레서피,False,False,True,파파레서피 > 메디큐브 > 비플레인 || 비플레인 > 메디큐브 > 파파레서피
anthropic,openai,main_01668,그레이멜린,에이프릴스킨,일소,False,그레이멜린,에이프릴스킨,일소,에이프릴스킨,그레이멜린,일소,False,False,True,그레이멜린 > 에이프릴스킨 > 일소 || 에이프릴스킨 > 그레이멜린 > 일소
anthropic,openai,main_01674,제이엠솔루션,믹순,비플레인,False,믹순,제이엠솔루션,비플레인,비플레인,제이엠솔루션,믹순,False,False,True,믹순 > 제이엠솔루션 > 비플레인 || 비플레인 > 제이엠솔루션 > 믹순
anthropic,openai,main_01702,오드로이,오휘,라운드랩,False,오드로이,라운드랩,오휘,오휘,라운드랩,오드로이,False,False,True,오드로이 > 라운드랩 > 오휘 || 오휘 > 라운드랩 > 오드로이
anthropic,openai,main_01705,바닐라코,아비브,에스트라,False,아비브,바닐라코,에스트라,에스트라,아비브,바닐라코,False,False,True,아비브 > 바닐라코 > 에스트라 || 에스트라 > 아비브 > 바닐라코
anthropic,openai,main_01709,토리든,언리시아,코스알엑스,False,코스알엑스,토리든,언리시아,토리든,코스알엑스,언리시아,False,False,True,코스알엑스 > 토리든 > 언리시아 || 토리든 > 코스알엑스 > 언리시아
anthropic,openai,main_01712,메디힐,와더스킨,일리윤,False,메디힐,일리윤,와더스킨,일리윤,와더스킨,메디힐,False,False,True,메디힐 > 일리윤 > 와더스킨 || 일리윤 > 와더스킨 > 메디힐
anthropic,openai,main_01720,셀리맥스,리얼베리어,아누아,False,아누아,셀리맥스,리얼베리어,리얼베리어,아누아,셀리맥스,False,False,True,아누아 > 셀리맥스 > 리얼베리어 || 리얼베리어 > 아누아 > 셀리맥스
anthropic,openai,main_01722,일리윤,와더스킨,토리든,False,일리윤,토리든,와더스킨,토리든,일리윤,와더스킨,False,False,True,일리윤 > 토리든 > 와더스킨 || 토리든 > 일리윤 > 와더스킨
anthropic,openai,main_01728,일루미엘,닥터지,스킨푸드,False,닥터지,일루미엘,스킨푸드,일루미엘,닥터지,스킨푸드,False,False,True,닥터지 > 일루미엘 > 스킨푸드 || 일루미엘 > 닥터지 > 스킨푸드
anthropic,openai,main_01729,파파레서피,에뛰드,오드로이,False,에뛰드,파파레서피,오드로이,오드로이,파파레서피,에뛰드,False,False,True,에뛰드 > 파파레서피 > 오드로이 || 오드로이 > 파파레서피 > 에뛰드
anthropic,openai,main_01748,은율,아임프롬,지피덤,False,지피덤,은율,아임프롬,은율,지피덤,아임프롬,False,False,True,지피덤 > 은율 > 아임프롬 || 은율 > 지피덤 > 아임프롬
anthropic,openai,main_01770,스킨1004,셀리맥스,수이스킨,False,셀리맥스,수이스킨,스킨1004,스킨1004,셀리맥스,수이스킨,False,False,True,셀리맥스 > 수이스킨 > 스킨1004 || 스킨1004 > 셀리맥스 > 수이스킨
